"RECCO","HNO_FR","REFER1","HA22_G","POWER","POOR_LOCAL","HR_DEL","X_HR","Z_MAD","P80","GATE_REASON","N_G_IN_ROUND","N_ROUND"
"776","5",27,"2",-2.1,0,0,5.75,0,8.18,"",5,29
"182","5",20,"2",0.9,0,0,3.45,-0.660139892253689,8.18,"",5,29
"5970","8",9,"2",2.2,0,0,4.1,0.134898151895319,4.94,"",5,29
"4619","6",9,"2",0.3,0,0,4.9,-0.423965620242431,11.3,"",5,29
"859","3",25,"2",4.2,1,1,11.7,1.8563965857154,11,"P80",5,29
"3032","1",6,"5",-4.5,0,0,7.2,0.175954111167808,9.75,"",5,29
"5386","3",8,"5",12.6,0,0,1.55,-0.655926793619441,11,"",5,29
"2635","1",10,"5",23.2,0,0,6.4,0.0195504567964232,9.75,"",5,29
"361","5",20,"5",9.8,0,0,3.45,-0.660139892253689,8.18,"",5,29
"4954","7",7,"5",16.7,0,0,8.95,0.531810021895008,10.55,"",5,29
"5148","3",15,"5",5.6,1,1,11.75,1.8687725629535,11,"P80",5,29
"3683","1",14,"5",4,0,0,6.5,0.0391009135928461,9.75,"",5,29
"4381","1",7,"5",3.3,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"1114","1",21,"5",25.8,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"5379","6",7,"5",14.6,0,0,6.6,0.0128474430376494,11.3,"",5,29
"6225","9",1,"5",20.3,0,0,10.9,NA,10.9,"",5,29
"5154","4",3,"5",8,0,0,3,-0.172544147773082,11.35,"",5,29
"743","2",8,"5",11.4,0,0,2.95,0.0432365871459356,3.88,"",5,29
"1493","6",15,"5",4.7,0,0,6.4,-0.0385423291129482,11.3,"",4,29
"6317","2",3,"5",7,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"4533","2",1,"5",-3.4,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"5876","1",1,"5",15.5,0,0,5,-0.2541559383535,9.75,"",5,29
"3851","1",6,"5",2.5,0,0,7.2,0.175954111167808,9.75,"",5,29
"1160","3",16,"5",4.6,0,0,4.95,0.18563965857154,11,"",5,29
"1003","1",18,"5",21,1,1,21.6,2.99121988985273,9.75,"Z|P80",5,29
"2761","1",10,"5",10.3,0,0,6.4,0.0195504567964232,9.75,"",5,29
"4002","1",4,"5",11.8,0,0,4.75,-0.303032080344557,9.75,"",5,29
"4478","3",6,"5",5.2,0,0,4.3,0.0247519544762055,11,"",5,29
"2974","1",1,"5",16.9,0,0,5,-0.2541559383535,9.75,"",5,29
"332","3",27,"5",20.4,1,1,14.8,2.62370717447777,11,"Z|P80",4,29
"3827","3",2,"5",22.1,0,0,9.95,1.42323738238181,11,"",5,29
"4526","3",3,"5",18.7,1,1,12.8,2.12866808495366,11,"P80",5,29
"6519","3",28,"5",17.6,0,0,6.95,0.680678748095647,11,"",4,29
"2348","2",3,"5",19.7,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"2310","3",8,"5",6.9,0,0,1.55,-0.655926793619441,11,"",5,29
"2382","1",19,"5",22,0,0,9.75,0.674490759476595,9.75,"",5,29
"4339","1",1,"5",14.2,0,0,5,-0.2541559383535,9.75,"",5,29
"3337","6",10,"5",9.9,0,0,4.55,-0.513897721505977,11.3,"",5,29
"2625","1",12,"5",-0.8,0,0,1.55,-0.928646697830095,9.75,"",5,29
"195","3",22,"5",9.7,0,0,2.75,-0.358903339904977,11,"",5,29
"2629","1",15,"5",11.7,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"5063","1",1,"5",19.3,0,0,5,-0.2541559383535,9.75,"",5,29
"5846","1",1,"5",19,0,0,5,-0.2541559383535,9.75,"",5,29
"4659","5",15,"5",10.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"4232","1",2,"5",17,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"2688","5",13,"5",16.1,0,0,8.1,0.674490759476595,8.18,"",5,29
"6548","6",17,"5",14.2,0,0,7.8,0.321186075941236,11.3,"",5,29
"1993","5",11,"5",20.9,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"5545","4",6,"5",3.2,0,0,0.6,-0.47371211479519,11.35,"",5,29
"5064","5",14,"5",16.3,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"4413","1",4,"5",10.4,0,0,4.75,-0.303032080344557,9.75,"",5,29
"5529","5",2,"5",4.4,0,0,2.4,-0.961508103934721,8.18,"",5,29
"6203","1",3,"5",17.5,0,0,9.35,0.596288932290903,9.75,"",5,29
"34","3",27,"5",15.2,1,1,14.8,2.62370717447777,11,"Z|P80",4,29
"2689","7",6,"5",17.2,0,0,7.7,0.207535618300491,10.55,"",5,29
"1090","3",26,"5",11.7,1,1,12.9,2.15342003942986,11,"P80",5,29
"1466","5",23,"5",16.3,1,1,9.3,1.01891157282635,8.18,"P80",5,29
"742","1",15,"5",13,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"6218","1",6,"5",2.6,0,0,7.2,0.175954111167808,9.75,"",5,29
"5844","7",2,"5",20.6,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"265","3",19,"5",13.4,0,0,1.6,-0.643550816381338,11,"",5,29
"6612","3",7,"5",5.3,0,0,0.1,-1.01483013352442,11,"",5,29
"1751","3",16,"5",10.9,0,0,4.95,0.18563965857154,11,"",5,29
"5407","5",4,"5",5.4,0,0,7.1,0.38747341501847,8.18,"",5,29
"1095","3",28,"5",19.6,0,0,6.95,0.680678748095647,11,"",4,29
"6379","1",2,"5",16.6,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"2858","1",2,"5",12.3,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"4535","5",3,"5",7,0,0,3.7,-0.588385556139158,8.18,"",5,29
"2149","3",15,"5",19.3,1,1,11.75,1.8687725629535,11,"P80",5,29
"3728","5",20,"5",12.6,0,0,3.45,-0.660139892253689,8.18,"",5,29
"5237","5",12,"5",11.1,1,1,10.7,1.42073585506772,8.18,"P80",5,29
"1464","3",15,"5",20.2,1,1,11.75,1.8687725629535,11,"P80",5,29
"4337","5",17,"5",4.4,0,0,4.65,-0.315719078903938,8.18,"",5,29
"6228","7",5,"5",13.6,0,0,4.6,-0.596664902613911,10.55,"",5,29
"1873","5",20,"5",16.4,0,0,3.45,-0.660139892253689,8.18,"",5,29
"4921","1",1,"5",-3,0,0,5,-0.2541559383535,9.75,"",5,29
"2686","1",6,"5",17.1,0,0,7.2,0.175954111167808,9.75,"",5,29
"4529","5",14,"5",23.3,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"6459","1",6,"5",8.6,0,0,7.2,0.175954111167808,9.75,"",5,29
"4482","7",2,"5",23.7,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"3714","3",8,"5",6.6,0,0,1.55,-0.655926793619441,11,"",5,29
"2850","6",17,"5",4.6,0,0,7.8,0.321186075941236,11.3,"",5,29
"2323","6",10,"5",1.1,0,0,4.55,-0.513897721505977,11.3,"",5,29
"422","7",23,"5",11,0,0,6.9,0,10.55,"",5,29
"6202","3",7,"5",7.6,0,0,0.1,-1.01483013352442,11,"",5,29
"5113","3",4,"5",9.9,0,0,0.55,-0.903446338381494,11,"",5,29
"2685","6",14,"5",17.4,0,0,8.2,0.423965620242431,11.3,"",5,29
"2690","3",6,"5",14.7,0,0,4.3,0.0247519544762055,11,"",5,29
"6204","1",3,"5",13.2,0,0,9.35,0.596288932290903,9.75,"",5,29
"987","3",22,"5",6.1,0,0,2.75,-0.358903339904977,11,"",5,29
"5406","3",5,"5",14.7,0,0,8.1,0.965326224572008,11,"",5,29
"3660","3",10,"5",10.3,0,0,8.05,0.952950247333906,11,"",4,29
"6390","3",3,"5",5.3,1,1,12.8,2.12866808495366,11,"P80",5,29
"6216","3",3,"5",5.3,1,1,12.8,2.12866808495366,11,"P80",5,29
"840","3",22,"5",7,0,0,2.75,-0.358903339904977,11,"",5,29
"199","3",23,"5",5.8,0,0,1.5,-0.668302770857544,11,"",5,29
"1158","7",22,"5",-3,0,0,3.5,-0.882026377777086,10.55,"",5,29
"1327","2",4,"5",10,0,0,0.3,-0.873379060347899,3.88,"",5,29
"5162","2",3,"5",24.1,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"6082","1",8,"5",4.2,0,0,1.2,-0.997073296617575,9.75,"",5,29
"4603","1",10,"5",20.6,0,0,6.4,0.0195504567964232,9.75,"",5,29
"2461","2",3,"5",13.4,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"2322","3",23,"5",7.5,0,0,1.5,-0.668302770857544,11,"",5,29
"3526","5",14,"5",10.2,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"5586","2",4,"5",3.3,0,0,0.3,-0.873379060347899,3.88,"",5,29
"2041","1",15,"5",11.3,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"4214","1",8,"5",3.7,0,0,1.2,-0.997073296617575,9.75,"",5,29
"678","3",23,"5",8.9,0,0,1.5,-0.668302770857544,11,"",5,29
"3507","5",15,"5",-2.4,0,0,2.4,-0.961508103934721,8.18,"",5,29
"3597","1",3,"5",15.1,0,0,9.35,0.596288932290903,9.75,"",5,29
"4415","5",4,"5",6.6,0,0,7.1,0.38747341501847,8.18,"",5,29
"4754","1",3,"5",3.2,0,0,9.35,0.596288932290903,9.75,"",5,29
"4178","5",13,"5",7.2,0,0,8.1,0.674490759476595,8.18,"",5,29
"4409","4",1,"5",-0.5,0,0,-6.1,-1.31447268939857,11.35,"",5,29
"1868","5",26,"5",-8.6,0,0,2.55,-0.918455502266002,8.18,"",5,29
"828","3",16,"5",3.6,0,0,4.95,0.18563965857154,11,"",5,29
"83","5",26,"5",4.4,0,0,2.55,-0.918455502266002,8.18,"",5,29
"2037","3",11,"5",-3.3,0,0,2.4,-0.445535180571696,11,"",5,29
"1511","2",8,"5",3.9,0,0,2.95,0.0432365871459356,3.88,"",5,29
"677","3",22,"5",8.9,0,0,2.75,-0.358903339904977,11,"",5,29
"6396","3",1,"5",14.8,0,0,4.1,-0.0247519544762052,11,"",5,29
"2483","1",19,"5",7.7,0,0,9.75,0.674490759476595,9.75,"",5,29
"4173","1",6,"5",8.2,0,0,7.2,0.175954111167808,9.75,"",5,29
"6611","1",7,"5",2.3,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"2615","2",3,"5",19.3,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"634","5",22,"5",5.5,0,0,3.6,-0.61708729058497,8.18,"",5,29
"999","3",16,"5",19.2,0,0,4.95,0.18563965857154,11,"",5,29
"6003","2",3,"5",5.3,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"5961","5",2,"5",8.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"73","3",25,"5",9.7,1,1,11.7,1.8563965857154,11,"P80",5,29
"337","7",16,"5",19.4,0,0,9.5,0.674490759476595,10.55,"",5,29
"1750","5",27,"5",11.2,0,0,5.75,0,8.18,"",5,29
"6455","4",3,"5",6.5,0,0,3,-0.172544147773082,11.35,"",5,29
"3037","1",19,"5",7.8,0,0,9.75,0.674490759476595,9.75,"",5,29
"2491","6",11,"5",16.9,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"1247","1",15,"5",8,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"6589","1",10,"5",8.5,0,0,6.4,0.0195504567964232,9.75,"",5,29
"372","7",15,"5",15.3,1,1,14.3,1.91970446927954,10.55,"P80",5,29
"6270","1",3,"5",10.6,0,0,9.35,0.596288932290903,9.75,"",5,29
"4948","7",1,"5",18.9,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"3558","7",1,"5",20.8,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"2294","1",3,"5",12.2,0,0,9.35,0.596288932290903,9.75,"",5,29
"3057","1",1,"5",7.2,0,0,5,-0.2541559383535,9.75,"",5,29
"4017","5",15,"5",2.3,0,0,2.4,-0.961508103934721,8.18,"",5,29
"6402","1",6,"5",15.8,0,0,7.2,0.175954111167808,9.75,"",5,29
"2319","1",13,"5",1.6,0,0,2.1,-0.821119185449768,9.75,"",5,29
"4476","7",5,"5",4.6,0,0,4.6,-0.596664902613911,10.55,"",5,29
"6639","2",2,"5",10.1,1,1,4.2,0.475602458605291,3.88,"P80",5,29
"4483","1",3,"5",12.3,0,0,9.35,0.596288932290903,9.75,"",5,29
"3551","2",3,"5",12.1,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"4471","7",6,"5",4.3,0,0,7.7,0.207535618300491,10.55,"",5,29
"381","5",27,"5",8.3,0,0,5.75,0,8.18,"",5,29
"5544","1",3,"5",11.3,0,0,9.35,0.596288932290903,9.75,"",5,29
"5847","7",1,"5",29.2,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"5330","5",15,"5",9.7,0,0,2.4,-0.961508103934721,8.18,"",5,29
"4223","5",4,"5",10.6,0,0,7.1,0.38747341501847,8.18,"",5,29
"4638","1",13,"5",0,0,0,2.1,-0.821119185449768,9.75,"",5,29
"3591","5",1,"5",15.8,0,0,5.25,-0.143508672229063,8.18,"",5,29
"3011","3",5,"5",13.5,0,0,8.1,0.965326224572008,11,"",5,29
"1398","3",20,"5",3,0,0,2.55,-0.408407248857388,11,"",5,29
"1512","1",14,"5",7.6,0,0,6.5,0.0391009135928461,9.75,"",5,29
"4973","4",3,"5",14.4,0,0,3,-0.172544147773082,11.35,"",5,29
"5830","5",7,"5",11,1,1,9.25,1.00456070560344,8.18,"P80",5,29
"5765","3",2,"5",15.1,0,0,9.95,1.42323738238181,11,"",5,29
"4384","1",4,"5",-3.2,0,0,4.75,-0.303032080344557,9.75,"",5,29
"5399","1",11,"5",-5.1,0,0,0.15,-1.20235309298002,9.75,"",5,29
"5770","2",1,"5",14.2,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"3262","5",11,"5",7.4,1,1,9.4,1.04761330727216,8.18,"P80",5,29
"6483","1",3,"5",11.6,0,0,9.35,0.596288932290903,9.75,"",5,29
"3034","1",3,"5",6.4,0,0,9.35,0.596288932290903,9.75,"",5,29
"1665","2",6,"5",5.7,0,0,-0.3,-1.08091467864839,3.88,"",5,29
"2784","1",19,"5",10.1,0,0,9.75,0.674490759476595,9.75,"",5,29
"3259","4",3,"5",0.8,0,0,3,-0.172544147773082,11.35,"",5,29
"3833","4",5,"5",7,0,0,11.35,0.875269404158,11.35,"",5,29
"1622","6",11,"5",11,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"5114","5",5,"5",10.3,0,0,5.85,0.0287017344458125,8.18,"",5,29
"2028","5",23,"5",22.6,1,1,9.3,1.01891157282635,8.18,"P80",5,29
"1430","3",26,"5",18.2,1,1,12.9,2.15342003942986,11,"P80",5,29
"2860","1",2,"5",10.5,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"229","3",25,"5",16.6,1,1,11.7,1.8563965857154,11,"P80",5,29
"37","3",23,"5",-0.7,0,0,1.5,-0.668302770857544,11,"",5,29
"4617","5",6,"5",18,0,0,5.8,0.0143508672229062,8.18,"",5,29
"1519","1",14,"5",14.1,0,0,6.5,0.0391009135928461,9.75,"",5,29
"3043","1",18,"5",19.5,1,1,21.6,2.99121988985273,9.75,"Z|P80",5,29
"1459","2",5,"5",2.4,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"473","3",24,"5",23,1,1,13.55,2.3143077435252,11,"P80",5,29
"2151","3",13,"5",9.1,0,0,-0.8,-1.23759772381027,11,"",5,29
"3890","1",7,"5",7.7,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"703","2",5,"5",5,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"1992","6",9,"5",16.5,0,0,4.9,-0.423965620242431,11.3,"",5,29
"4172","7",7,"5",13.5,0,0,8.95,0.531810021895008,10.55,"",5,29
"1559","1",20,"5",19,1,1,14.2,1.54448608691742,9.75,"P80",5,29
"6476","2",1,"5",-3,0,0,-0.6,-1.18468248779864,3.88,"",5,29
"2213","6",16,"5",2.4,0,0,6.5,-0.0128474430376494,11.3,"",5,29
"2678","4",5,"5",8.1,0,0,11.35,0.875269404158,11.35,"",5,29
"5748","1",3,"5",9.6,0,0,9.35,0.596288932290903,9.75,"",5,29
"2358","2",5,"5",4,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"839","3",20,"5",3.5,0,0,2.55,-0.408407248857388,11,"",5,29
"3018","3",11,"5",0.3,0,0,2.4,-0.445535180571696,11,"",5,29
"4831","6",10,"5",17.8,0,0,4.55,-0.513897721505977,11.3,"",5,29
"4748","1",4,"5",10.2,0,0,4.75,-0.303032080344557,9.75,"",5,29
"227","1",20,"5",2.2,1,1,14.2,1.54448608691742,9.75,"P80",5,29
"4521","6",5,"5",16.3,0,0,11.3,1.2205070885767,11.3,"",5,29
"3855","1",4,"5",10.9,0,0,4.75,-0.303032080344557,9.75,"",5,29
"3054","5",14,"5",4.2,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"2233","2",7,"5",6.8,0,0,3.4,0.198888300871304,3.88,"",5,29
"3552","6",1,"5",10.1,0,0,2.5,-1.0406428860496,11.3,"",5,29
"4517","6",1,"5",8,0,0,2.5,-1.0406428860496,11.3,"",5,29
"4819","3",5,"5",8.2,0,0,8.1,0.965326224572008,11,"",5,29
"4481","1",6,"5",7.6,0,0,7.2,0.175954111167808,9.75,"",5,29
"4311","3",17,"5",10.8,0,0,4.5,0.0742558634286162,11,"",5,29
"3145","7",2,"5",24.6,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"1185","1",14,"5",5.7,0,0,6.5,0.0391009135928461,9.75,"",5,29
"3017","3",20,"5",6,0,0,2.55,-0.408407248857388,11,"",5,29
"6425","4",2,"5",14.4,0,0,5.75,0.172544147773082,11.35,"",5,29
"3593","3",17,"5",4.9,0,0,4.5,0.0742558634286162,11,"",5,29
"2190","2",5,"5",4.8,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"3555","1",1,"5",10.6,0,0,5,-0.2541559383535,9.75,"",5,29
"5161","2",3,"5",17.1,1,1,12.1,3.20815476622842,3.88,"Z|P80",5,29
"1480","7",12,"5",20.6,1,1,13.3,1.66028494640393,10.55,"P80",5,29
"754","3",22,"5",11.8,0,0,2.75,-0.358903339904977,11,"",5,29
"534","3",22,"5",18.7,0,0,2.75,-0.358903339904977,11,"",5,29
"2368","5",15,"5",11.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"2137","3",11,"5",8.1,0,0,2.4,-0.445535180571696,11,"",5,29
"6543","1",19,"5",11.4,0,0,9.75,0.674490759476595,9.75,"",5,29
"4515","1",7,"5",2.1,0,0,-0.15,-1.26100446336929,9.75,"",5,29
"5365","6",6,"5",10.3,1,1,13.4,1.76009969615797,11.3,"P80",5,29
"4213","1",4,"5",5.3,0,0,4.75,-0.303032080344557,9.75,"",5,29
"4937","1",4,"5",-5.6,0,0,4.75,-0.303032080344557,9.75,"",5,29
"4212","3",9,"5",2.4,0,0,1.8,-0.594046907428928,11,"",5,29
"1245","1",19,"5",9.9,0,0,9.75,0.674490759476595,9.75,"",5,29
"2971","3",13,"5",-4.4,0,0,-0.8,-1.23759772381027,11,"",5,29
"4854","4",4,"5",26.3,1,1,17,1.58426899318921,11.35,"P80",5,29
"4947","1",1,"5",8.7,0,0,5,-0.2541559383535,9.75,"",5,29
"2970","6",10,"5",-0.4,0,0,4.55,-0.513897721505977,11.3,"",5,29
"1429","1",13,"5",5.1,0,0,2.1,-0.821119185449768,9.75,"",5,29
"2335","1",10,"5",7.1,0,0,6.4,0.0195504567964232,9.75,"",5,29
"2789","1",19,"5",11.9,0,0,9.75,0.674490759476595,9.75,"",5,29
"1955","1",19,"5",0.7,0,0,9.75,0.674490759476595,9.75,"",5,29
"2304","7",11,"5",8.5,0,0,0.9,-1.55651713725368,10.55,"",5,29
"1306","5",24,"5",4.9,0,0,5.5,-0.0717543361145314,8.18,"",5,29
"4177","3",3,"5",9.1,1,1,12.8,2.12866808495366,11,"P80",5,29
"749","3",16,"5",9.1,0,0,4.95,0.18563965857154,11,"",5,29
"2623","3",14,"5",2.4,0,0,1.6,-0.643550816381338,11,"",5,29
"5134","9",1,"5",14.9,0,0,10.9,NA,10.9,"",5,29
"4295","6",13,"5",-3.3,0,0,3.3,-0.835083797447213,11.3,"",5,29
"3682","1",15,"5",3.4,0,0,6.15,-0.0293256851946345,9.75,"",5,29
"1326","1",20,"5",16.2,1,1,14.2,1.54448608691742,9.75,"P80",5,29
"3716","5",2,"5",11.2,0,0,2.4,-0.961508103934721,8.18,"",5,29
"6636","1",3,"5",9.6,0,0,9.35,0.596288932290903,9.75,"",5,29
"4940","1",1,"5",12.5,0,0,5,-0.2541559383535,9.75,"",5,29
"215","7",16,"5",18.6,0,0,9.5,0.674490759476595,10.55,"",5,29
"6061","3",8,"5",8.3,0,0,1.55,-0.655926793619441,11,"",5,29
"708","3",16,"5",6.6,0,0,4.95,0.18563965857154,11,"",5,29
"2438","3",3,"5",10.2,1,1,12.8,2.12866808495366,11,"P80",5,29
"5526","6",1,"5",4.7,0,0,2.5,-1.0406428860496,11.3,"",5,29
"4656","5",14,"5",11.7,1,1,10.45,1.34898151895319,8.18,"P80",5,29
"6481","1",1,"5",8.2,0,0,5,-0.2541559383535,9.75,"",5,29
"5061","1",11,"5",3.2,0,0,0.15,-1.20235309298002,9.75,"",5,29
"2627","2",6,"5",7.8,0,0,-0.3,-1.08091467864839,3.88,"",5,29
"5992","6",5,"5",21.9,0,0,11.3,1.2205070885767,11.3,"",5,29
"4221","3",2,"5",18.6,0,0,9.95,1.42323738238181,11,"",5,29
"4851","5",2,"5",0.6,0,0,2.4,-0.961508103934721,8.18,"",5,29
"4308","5",2,"5",4,0,0,2.4,-0.961508103934721,8.18,"",5,29
"4514","1",1,"5",8.5,0,0,5,-0.2541559383535,9.75,"",5,29
"5742","1",11,"5",5.3,0,0,0.15,-1.20235309298002,9.75,"",5,29
"4693","1",3,"5",7.9,0,0,9.35,0.596288932290903,9.75,"",5,29
"4380","5",3,"5",5.1,0,0,3.7,-0.588385556139158,8.18,"",5,29
"4022","3",6,"5",7.6,0,0,4.3,0.0247519544762055,11,"",5,29
"4958","3",3,"5",24.9,1,1,12.8,2.12866808495366,11,"P80",5,29
"2667","4",2,"5",11.5,0,0,5.75,0.172544147773082,11.35,"",5,29
"5880","5",2,"5",14.7,0,0,2.4,-0.961508103934721,8.18,"",5,29
"1995","7",10,"5",17.9,0,0,7.4,0.129709761437807,10.55,"",5,29
"4485","4",3,"5",11.6,0,0,3,-0.172544147773082,11.35,"",5,29
"2684","3",3,"5",10.2,1,1,12.8,2.12866808495366,11,"P80",5,29
"4949","6",2,"5",9.8,0,0,4.6,-0.501050278468328,11.3,"",5,29
"4816","2",5,"5",3.3,0,0,2.7,-0.0432365871459356,3.88,"",5,29
"4850","1",1,"5",1.4,0,0,5,-0.2541559383535,9.75,"",5,29
"5344","5",13,"5",17.6,0,0,8.1,0.674490759476595,8.18,"",5,29
"3068","3",7,"5",-0.8,0,0,0.1,-1.01483013352442,11,"",5,29
"765","6",14,"5",16.9,0,0,8.2,0.423965620242431,11.3,"",5,29
"3270","6",14,"5",14.3,0,0,8.2,0.423965620242431,11.3,"",5,29
"2231","1",10,"5",17.1,0,0,6.4,0.0195504567964232,9.75,"",5,29
"1701","6",9,"5",7,0,0,4.9,-0.423965620242431,11.3,"",5,29
"5370","1",2,"5",2.7,1,1,11.4,0.997073296617576,9.75,"P80",5,29
"2033","6",17,"5",19.5,0,0,7.8,0.321186075941236,11.3,"",5,29
"3726","3",6,"5",11.1,0,0,4.3,0.0247519544762055,11,"",5,29
"662","5",22,"5",7.3,0,0,3.6,-0.61708729058497,8.18,"",5,29
"1181","6",11,"5",16,1,1,12.3,1.47745594932969,11.3,"P80",5,29
"6149","5",2,"5",12.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"5160","9",1,"5",17.1,0,0,10.9,NA,10.9,"",5,29
"6085","9",1,"5",21.3,0,0,10.9,NA,10.9,"",5,29
"4427","1",6,"5",8.7,0,0,7.2,0.175954111167808,9.75,"",5,29
"6621","6",5,"5",17.5,0,0,11.3,1.2205070885767,11.3,"",5,29
"3889","1",1,"5",17.9,0,0,5,-0.2541559383535,9.75,"",5,29
"4269","1",11,"5",6.5,0,0,0.15,-1.20235309298002,9.75,"",5,29
"3308","6",5,"5",23.2,0,0,11.3,1.2205070885767,11.3,"",5,29
"3528","3",3,"5",13.3,1,1,12.8,2.12866808495366,11,"P80",5,29
"4180","3",12,"5",4.2,0,0,-3.8,-1.98015635809643,11,"",5,29
"4310","3",4,"5",0.4,0,0,0.55,-0.903446338381494,11,"",5,29
"2039","1",14,"5",14.9,0,0,6.5,0.0391009135928461,9.75,"",5,29
"1153","1",14,"5",12.6,0,0,6.5,0.0391009135928461,9.75,"",5,29
"5962","3",6,"5",7.2,0,0,4.3,0.0247519544762055,11,"",5,29
"5833","5",1,"5",12.4,0,0,5.25,-0.143508672229063,8.18,"",5,29
"2477","2",4,"5",6.9,0,0,0.3,-0.873379060347899,3.88,"",5,29
"3056","5",2,"5",6.4,0,0,2.4,-0.961508103934721,8.18,"",5,29
"6479","7",1,"5",18.4,1,1,15.2,2.15318203986759,10.55,"P80",5,29
"6400","7",2,"5",27.4,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"6207","5",2,"5",13.6,0,0,2.4,-0.961508103934721,8.18,"",5,29
"857","1",18,"5",28.7,1,1,21.6,2.99121988985273,9.75,"Z|P80",5,29
"5233","7",2,"5",15.1,1,1,20.8,3.60593136797103,10.55,"Z|P80",5,29
"4412","4",5,"5",22.8,0,0,11.35,0.875269404158,11.35,"",5,29
"2283","5",16,"5",-3.8,0,0,-3,-2.5114017640086,8.18,"",5,29
"1752","2",4,"5",7.4,0,0,0.3,-0.873379060347899,3.88,"",5,29
"4950","1",6,"5",11.4,0,0,7.2,0.175954111167808,9.75,"",5,29
"3144","3",6,"5",10.6,0,0,4.3,0.0247519544762055,11,"",5,29
"6217","3",6,"5",0.2,0,0,4.3,0.0247519544762055,11,"",5,29
"3684","1",4,"5",-3.2,0,0,4.75,-0.303032080344557,9.75,"",5,29
"2819","1",14,"5",10.4,0,0,6.5,0.0391009135928461,9.75,"",5,29
"5380","3",8,"5",9.7,0,0,1.55,-0.655926793619441,11,"",5,29
"4430","5",15,"5",13.8,0,0,2.4,-0.961508103934721,8.18,"",5,29
"2479","1",8,"5",-0.1,0,0,1.2,-0.997073296617575,9.75,"",5,29
"1617","3",19,"5",0.7,0,0,1.6,-0.643550816381338,11,"",5,29
"2973","5",17,"5",7.1,0,0,4.65,-0.315719078903938,8.18,"",5,29
"3510","7",3,"5",19.5,0,0,9.1,0.57072295032635,10.55,"",5,29
"3674","1",4,"5",10.6,0,0,4.75,-0.303032080344557,9.75,"",5,29
"2234","1",21,"5",20,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"1461","2",4,"5",7.8,0,0,0.3,-0.873379060347899,3.88,"",5,29
"1956","1",21,"5",18.1,1,1,17.45,2.17987593280117,9.75,"P80",5,29
"2034","5",15,"5",2.1,0,0,2.4,-0.961508103934721,8.18,"",5,29
"3598","7",5,"5",14.9,0,0,4.6,-0.596664902613911,10.55,"",5,29
"3224","1",19,"5",11.4,0,0,9.75,0.674490759476595,9.75,"",5,29
"5814","4",4,"5",7.1,1,1,17,1.58426899318921,11.35,"P80",5,29
"5982","3",7,"5",4.3,0,0,0.1,-1.01483013352442,11,"",5,29
"3026","3",9,"5",7.6,0,0,1.8,-0.594046907428928,11,"",5,29
"6267","6",7,"5",1.7,0,0,6.6,0.0128474430376494,11.3,"",5,29
"5772","3",3,"5",17.3,1,1,12.8,2.12866808495366,11,"P80",5,29
