RECCO,HA_22ND,HA22_G,HNO_FR,REFER1,POWER,POWER_ADJ,R_Z1,R_GATE1_Z,R_GATE1_P,R_SKIP_G_LE2,R_DEL_STEP1_ROW,X_R,Z1,GATE1_Z,GATE1_P,DEL_STEP1,SKIP_G_LE2,X_R2,N_ROUND,MEDIAN_AA2,MAD_AA2,Z2,P80_AA2,GATE2_Z,GATE2_P,DEL_STEP2,SKIP_N_ROUND_LT3,X_C,N_ROUND_HR,MEDIAN_C,MAD_C,Z_C,P80_C,HR_GATE_Z,HR_GATE_P,HR_DEL,POOR_LOCAL,RANO_FR
15167,NEW FOREST (K094),3,1,5,0.81,-2.0143,0.291208791,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15189,NEW FOREST (K094),3,1,5,-0.86,-3.6843,-0.626373626,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15218,NEW FOREST (K094),3,1,5,2.84,0.0157,1.406593407,0,1,0,1,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15228,NEW FOREST (K094),3,1,5,3.34,0.5157,1.681318681,0,1,0,1,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15712,GALLANT CROWN (D359),3,1,5,1.5,-1.1184,0.67032967,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15769,FASHION LEGEND (J080),3,1,5,-0.43,-3.185,-0.39010989,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15782,FASHION LEGEND (J080),3,1,5,-1.85,-4.605,-1.17032967,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
15829,GOLD TACK (H106),3,1,5,3.66,0.9274,1.857142857,0,1,0,1,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
16528,FASHION LEGEND (J080),3,1,5,0.62,-2.135,0.186813187,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
8421,YOUTH POWER (H358),3,1,5,4.92,2.3074,2.549450549,1,1,0,1,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
8714,SHARPEN BRIGHT (H276),3,1,5,6.73,4.135,3.543956044,1,1,0,1,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
8756,DENFIELD (G471),3,1,5,2.53,-0.335,1.236263736,0,1,0,1,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
9248,EXCEL WONGCHOY (J194),3,1,5,0.7,-2.1446,0.230769231,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
9449,SUPER LOVE DRAGON (J038),3,1,5,-1.9,-4.5785,-1.197802198,0,0,0,0,1.5,0.67,0,0,0,0,1.5,23,1.52,2.24,-0.01,3.9,0,0,0,0,-2.31,23,-0.73,2.22,-0.71,1.54,0,0,0,0,25092104
11529,CHARITY GAIN (H431),3,1,6,3.79,1.0455,1.489795918,0,1,0,1,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
13334,SKY DEEP (K041),3,1,6,1.91,-0.7883,-0.428571429,0,0,0,0,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
13724,TOP TIME (K006),3,1,6,7.56,4.6764,5.336734694,1,1,0,1,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
15433,AUTUMN DELIGHT (J090),3,1,6,3.59,0.8622,1.285714286,0,1,0,1,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
15716,GALLANT CROWN (D359),3,1,6,4.17,1.5516,1.87755102,0,1,0,1,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
6864,SUPER ELITE (H247),3,1,6,4.52,1.6324,2.234693878,0,1,0,1,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
8404,YOUTH POWER (H358),3,1,6,0.5,-2.1126,-1.867346939,0,0,0,0,3.79,1.49,0,1,1,0,3.79,23,1.52,2.24,1.01,3.9,0,0,0,0,-0.84,23,-0.73,2.22,-0.05,1.54,0,0,0,1,25092104
11875,GOOD GOOD (J224),3,1,7,-1.42,-4.2729,-0.557142857,0,0,0,0,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
13524,FASHION LEGEND (J080),3,1,7,2.72,-0.035,5.357142857,1,1,0,1,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
13530,FASHION LEGEND (J080),3,1,7,-0.69,-3.445,0.485714286,0,0,0,0,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
15184,NEW FOREST (K094),3,1,7,-2.91,-5.7343,-2.685714286,0,0,0,0,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
15215,NEW FOREST (K094),3,1,7,4.2,1.3757,7.471428571,1,1,0,1,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
8776,CHARITY GAIN (H431),3,1,7,-5.91,-8.6545,-6.971428571,0,0,0,0,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
9255,EXCEL WONGCHOY (J194),3,1,7,2.06,-0.7846,4.414285714,1,1,0,1,-0.69,0.49,0,0,0,0,-0.69,23,1.52,2.24,-0.99,3.9,0,0,0,0,-4.43,23,-0.73,2.22,-1.67,1.54,0,0,0,0,25092104
11524,CHARITY GAIN (H431),3,1,8,0.68,-2.0645,0.342857143,0,0,0,0,0.56,0,0,0,0,0,0.56,23,1.52,2.24,-0.43,3.9,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
11843,GOOD GOOD (J224),3,1,8,-2.6,-5.4529,-9.028571429,0,0,0,0,0.56,0,0,0,0,0,0.56,23,1.52,2.24,-0.43,3.9,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
13372,MASTER TRILLION (J442),3,1,8,0.96,-1.7773,1.142857143,0,0,0,0,0.56,0,0,0,0,0,0.56,23,1.52,2.24,-0.43,3.9,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
13713,TOP TIME (K006),3,1,8,0.43,-2.4536,-0.371428571,0,0,0,0,0.56,0,0,0,0,0,0.56,23,1.52,2.24,-0.43,3.9,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
6865,SUPER ELITE (H247),3,1,8,2.66,-0.2276,6,1,0,0,1,0.56,0,0,0,0,0,0.56,23,1.52,2.24,-0.43,3.9,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
8405,YOUTH POWER (H358),3,1,8,-1.36,-3.9726,-5.485714286,0,0,0,0,0.56,0,0,0,0,0,0.56,23,1.52,2.24,-0.43,3.9,0,0,0,0,-0.96,23,-0.73,2.22,-0.1,1.54,0,0,0,0,25092104
1496,NORDIC STAR (G433),3,1,10,6.82,4.0293,7.555555556,1,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
1781,CORDYCEPS ONE (E107),3,1,10,1.12,-1.6791,1.797979798,0,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2203,G LINER (H072),3,1,10,7.28,4.4177,8.02020202,1,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2499,SUNLIGHT POWER (H244),3,1,10,0.69,-2.1779,1.363636364,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2748,CORDYCEPS ONE (E107),3,1,10,-1.95,-4.7491,-1.303030303,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2749,CORDYCEPS ONE (E107),3,1,10,1.81,-0.9891,2.494949495,0,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
2961,LOYAL BO BO (J011),3,1,10,3.53,0.632,4.232323232,1,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3221,COLONEL (D090),3,1,10,-4.46,-7.3249,-3.838383838,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
3927,LUCKY GOLD (G112),3,1,10,-0.23,-3.0037,0.434343434,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4037,JOYFUL CHAMPION (G072),3,1,10,4.91,2.2942,5.626262626,1,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4545,GALVANIC (H147),3,1,10,-0.9,-3.5263,-0.242424242,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4628,SWEET DIAMOND (G063),3,1,10,-2.31,-4.8853,-1.666666667,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4948,HERO STAR (D033),3,1,10,-3.87,-6.648,-3.242424242,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4966,PRECISION GOAL (H016),3,1,10,-3.28,-5.8458,-2.646464646,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4971,PRECISION GOAL (H016),3,1,10,0.25,-2.3158,0.919191919,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4972,PRECISION GOAL (H016),3,1,10,-0.86,-3.4258,-0.202020202,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
4976,PRECISION GOAL (H016),3,1,10,4.33,1.7642,5.04040404,1,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
6062,CASA LEGEND (G126),3,1,10,6.7,4.031,7.434343434,1,1,0,1,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
6880,PERFECT PEACH (E488),3,1,10,-1.42,-4.0288,-0.767676768,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
6883,PERFECT PEACH (E488),3,1,10,-2.13,-4.7388,-1.484848485,0,0,0,0,0.01,0.67,0,0,0,0,0.01,23,1.52,2.24,-0.67,3.9,0,0,0,0,-2.52,23,-0.73,2.22,-0.81,1.54,0,0,0,0,25092104
10697,FIRE BALL (D087),3,1,11,6.03,3.2645,3.579831933,1,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
16410,PRECISION GOAL (H016),3,1,11,1.18,-1.3858,-0.495798319,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
1708,FIRE BALL (D087),3,1,11,3.85,1.0845,1.74789916,0,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
1768,CORDYCEPS ONE (E107),3,1,11,-0.68,-3.4791,-2.058823529,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
1780,CORDYCEPS ONE (E107),3,1,11,-1.97,-4.7691,-3.142857143,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
2122,RATTAN WORLD (G384),3,1,11,3.63,0.8951,1.56302521,0,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
2501,SUNLIGHT POWER (H244),3,1,11,1.68,-1.1879,-0.075630252,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
2550,SUPER JOY N FUN (J164),3,1,11,-3.15,-5.9089,-4.134453782,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
2754,CORDYCEPS ONE (E107),3,1,11,3.91,1.1109,1.798319328,0,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
3220,COLONEL (D090),3,1,11,0.06,-2.8049,-1.43697479,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
3930,LUCKY GOLD (G112),3,1,11,1.87,-0.9037,0.084033613,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
4622,SWEET DIAMOND (G063),3,1,11,-5.2,-7.7753,-5.857142857,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
4629,SWEET DIAMOND (G063),3,1,11,2.21,-0.3653,0.369747899,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
5673,THE CONCENTRATION (H465),3,1,11,3.95,1.355,1.831932773,0,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
6050,CASA LEGEND (G126),3,1,11,-0.06,-2.729,-1.537815126,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
6053,CASA LEGEND (G126),3,1,11,-0.31,-2.979,-1.74789916,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
6065,CASA LEGEND (G126),3,1,11,3.61,0.941,1.546218487,0,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
6875,PERFECT PEACH (E488),3,1,11,1.06,-1.5488,-0.596638655,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
6881,PERFECT PEACH (E488),3,1,11,-0.43,-3.0388,-1.848739496,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
8409,YOUTH POWER (H358),3,1,11,2.42,-0.1926,0.546218487,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
8424,YOUTH POWER (H358),3,1,11,1.89,-0.7226,0.100840336,0,0,0,0,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
9582,CERVIN (H253),3,1,11,3.9,1.2392,1.789915966,0,1,0,1,1.77,0,0,0,0,0,1.77,23,1.52,2.24,0.11,3.9,0,0,0,0,-0.8,23,-0.73,2.22,-0.03,1.54,0,0,0,0,25092104
1488,NORDIC STAR (G433),3,1,12,1.12,-1.6707,3.225225225,1,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
1492,NORDIC STAR (G433),3,1,12,0.03,-2.7607,2.243243243,0,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
1709,FIRE BALL (D087),3,1,12,-3.13,-5.8955,-0.603603604,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
1778,CORDYCEPS ONE (E107),3,1,12,-0.74,-3.5391,1.54954955,0,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
2120,RATTAN WORLD (G384),3,1,12,-3.35,-6.0849,-0.801801802,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
2129,RATTAN WORLD (G384),3,1,12,1.04,-1.6949,3.153153153,1,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
2195,G LINER (H072),3,1,12,-4.62,-7.4823,-1.945945946,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
2893,GALVANIC (H147),3,1,12,-2.21,-4.8363,0.225225225,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
3562,SUNLIGHT POWER (H244),3,1,12,-5.07,-7.9379,-2.351351351,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
4029,JOYFUL CHAMPION (G072),3,1,12,-3.88,-6.4958,-1.279279279,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
4031,JOYFUL CHAMPION (G072),3,1,12,-1.01,-3.6258,1.306306306,0,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
4041,JOYFUL CHAMPION (G072),3,1,12,2.34,-0.2758,4.324324324,1,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
4962,PRECISION GOAL (H016),3,1,12,-5.74,-8.3058,-2.954954955,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
4980,PRECISION GOAL (H016),3,1,12,6.5,3.9342,8.072072072,1,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
5667,THE CONCENTRATION (H465),3,1,12,-5.7,-8.295,-2.918918919,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
5674,THE CONCENTRATION (H465),3,1,12,-3.03,-5.625,-0.513513514,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
6048,CASA LEGEND (G126),3,1,12,-7.04,-9.709,-4.126126126,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
6884,PERFECT PEACH (E488),3,1,12,-0.06,-2.6688,2.162162162,0,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
8410,YOUTH POWER (H358),3,1,12,-4.56,-7.1726,-1.891891892,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
8419,YOUTH POWER (H358),3,1,12,-2.94,-5.5526,-0.432432432,0,0,0,0,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
9590,CERVIN (H253),3,1,12,-1.04,-3.7008,1.279279279,0,1,0,1,-2.94,-0.43,0,0,0,0,-2.94,23,1.52,2.24,-1.99,3.9,0,0,0,0,-4.07,23,-0.73,2.22,-1.5,1.54,0,0,0,0,25092104
109,CLASSIC ARCHI (G295),3,1,13,5.94,3.3247,3.882352941,1,1,0,1,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
1304,DRAGON STAR (H128),3,1,13,0.55,-2.1125,-6.68627451,0,0,0,0,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
1769,CORDYCEPS ONE (E107),3,1,13,2.17,-0.6291,-3.509803922,0,0,0,0,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
1782,CORDYCEPS ONE (E107),3,1,13,3.16,0.3609,-1.568627451,0,0,0,0,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
1787,CORDYCEPS ONE (E107),3,1,13,11.84,9.0409,15.45098039,1,1,0,1,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
1790,CORDYCEPS ONE (E107),3,1,13,4.02,1.2209,0.117647059,0,0,0,0,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
4045,JOYFUL CHAMPION (G072),3,1,13,3.8,1.1842,-0.31372549,0,0,0,0,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
415,TATTENHAM (H121),3,1,13,2.22,-0.5925,-3.411764706,0,0,0,0,3.96,0,0,0,0,0,3.96,23,1.52,2.24,1.09,3.9,0,1,1,0,2.19,23,-0.73,2.22,1.32,1.54,0,1,1,1,25092104
