refer1,rano_fr,racemm_a,ra_fr,uppro_fr,hno_fr,hname_fr,refer_fr,rano_1st,rano1,ra_1st,uppro_1st,hname_1st,refer_1st,recno_1st,recno_2nd,rano2,racemm_b,ra,hno,hname,jockey,mi,sec,masin,refer,uppro,clas_1st,class,refer_gap,nent,ref,rano_2nd,ha_2nd,refer_2nd,power,ha_22nd,rp,rpp,rp1,ck,rec_gap,recco
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",4,66.67,"무장",5.8,2076,8777,"23 10 28  07","1400",8,"7","무장","오수철",1,30.9,0.6,9.8,36.36,"5","4",6.20,7,0,"23102807","아름다운사이",9.80,4.20,"킹고태양",0,0,0,0,-6701,446
11,"25082306","",8,30.00,9,"럭키하눌",9.1,"24070606","24   07   06   06",5,60.00,"나올영웅",7.2,16687,8794,"23 10 28  09","1200",4,"2","나올영웅","박을운",1,15.0,0.6,4.8,72.73,"6","4",6.70,2,0,"23102809","엑톤질주",4.80,4.70,"히어로사랑",0,0,0,0,7893,447
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",4,70.00,"컴플리트포스",2.0,9688,8796,"23 10 28  09","1200",6,"3","컴플리트포스","임기원",1,15.4,2.4,7.4,54.55,"6","4",18.20,3,0,"23102809","엑톤질주",7.40,16.20,"히어로사랑",0,0,0,0,892,448
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",6,54.55,"에이스군주",7.0,9982,8808,"23 10 28  10","1400",7,"7","에이스군주","김정준",1,28.9,1.2,8.6,45.45,"5","3",15.40,1,0,"23102810","에이스군주",8.60,11.90,"땡큐대천",0,0,0,0,1174,449
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",7,33.33,"지르콘",10.3,7868,8864,"23 10 29  04","1300",8,"3","지르콘","조인권",1,22.6,4.8,13.1,36.36,"4","6",2.80,2,0,"23102904","도리포",13.10,2.80,"도리포",0,0,0,0,-996,450
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",4,66.67,"아치메모리",3.5,7868,8873,"23 10 29  05","1200",6,"7","아치메모리","김효정",1,15.8,1.2,9.9,54.55,"4","6",6.40,3,0,"23102905","라온더대세",9.90,6.40,"행복한승자",0,0,0,0,-1005,451
15,"25082306","",5,55.56,1,"은빛돌풍",8.7,"24031607","24   03   16   07",6,44.44,"나노메타",12.9,13216,8888,"23 10 29  06","1400",10,"6","나노메타","장추열",1,29.5,3.0,15.3,18.18,"O","5",11.10,4,99,"23102906","뉴킹맨",15.30,11.10,"뉴킹맨",0,0,0,0,4328,452
12,"25082306","",8,30.00,9,"럭키하눌",12.8,"23112506","23   11   25   06",6,50.00,"로열함성",7.4,9688,8907,"23 10 29  08","1800",10,"8","로열함성","신형철",2,0.2,1.8,12.9,18.18,"6","5",18.30,1,0,"23102908","로열함성",12.90,18.30,"점순이고",0,0,0,0,781,453
10,"25082306","",9,33.33,5,"드림릿지",8.4,"24021809","24   02   18   09",8,41.67,"해운대갈매기",7.3,12397,8910,"23 10 29  09","1200",2,"1","해운대갈매기","빅투아르",1,14.9,0.2,0.2,90.91,"3","3",1.30,1,0,"23102909","해운대갈매기",0.20,-2.20,"런던액티브",0,0,0,0,3487,454
7,"25082306","",1,100.0,5,"드림릿지",0.0,"24051109","24   05   11   09",3,77.78,"미스찰리",4.4,15035,8912,"23 10 29  09","1200",4,"5","미스찰리","문세영",1,15.2,0.2,2.2,72.73,"4","3",-2.20,3,0,"23102909","해운대갈매기",2.20,-5.70,"런던액티브",0,0,0,0,6123,455
5,"25082306","",4,72.73,5,"드림릿지",7.1,"24071308","24   07   13   08",8,36.36,"문학홀리데이",12.3,16886,8917,"23 10 29  09","1200",9,"10","문학홀리데이","이현종",1,16.2,0.6,7.6,27.27,"6","3",2.40,9,0,"23102909","해운대갈매기",7.60,-1.10,"런던액티브",0,0,0,0,7969,456
7,"25082306","",1,100.0,5,"드림릿지",0.0,"24051109","24   05   11   09",6,44.44,"두손챔프",13.6,15035,8918,"23 10 29  09","1200",10,"6","두손챔프","다비드",1,16.3,0.6,9.0,18.18,"2","3",-4.60,11,0,"23102909","해운대갈매기",9.00,-8.10,"런던액티브",0,0,0,0,6117,457
14,"25082306","",5,63.64,9,"럭키하눌",8.8,"23090203","23   09   02   03",11,9.09,"컴플리트드림",17.2,7092,8919,"23 10 29  09","1200",11,"3","컴플리트드림","이혁",1,16.7,2.4,10.6,9.09,"3","3",2.20,12,0,"23102909","해운대갈매기",10.60,-1.30,"런던액티브",0,0,0,0,-1827,458
10,"25082306","",9,33.33,5,"드림릿지",8.4,"24021809","24   02   18   09",6,58.33,"콩코드퀸",6.6,12397,9012,"23 11 04  08","1200",2,"6","콩코드퀸","다비드",1,14.6,1.2,2.0,88.89,"4","4",3.80,1,0,"23110408","콩코드퀸",2.00,1.80,"정상에이스",0,0,0,0,3385,459
15,"25082306","",5,63.64,9,"럭키하눌",7.8,"23070802","23   07   08   02",9,27.27,"캡틴삼칠이",15.7,5531,9014,"23 11 04  08","1200",4,"5","캡틴삼칠이","박을운",1,15.4,1.2,6.8,66.67,"5","4",-1.10,2,0,"23110408","콩코드퀸",6.80,-3.10,"정상에이스",0,0,0,0,-3483,460
6,"25082306","",9,27.27,5,"드림릿지",17.4,"24061508","24   06   15   08",7,45.45,"선포레",15.9,16088,9017,"23 11 04  08","1200",7,"3","선포레","하정훈",1,16.2,1.2,11.8,33.33,"O","4",13.30,5,0,"23110408","콩코드퀸",11.80,11.30,"정상에이스",0,0,0,0,7071,461
2,"25082306","",6,50.00,5,"드림릿지",9.9,"24110308","24   11   03   08",7,40.00,"선포레",15.8,20156,9017,"23 11 04  08","1200",7,"3","선포레","하정훈",1,16.2,1.2,11.8,33.33,"6","4",5.90,9,0,"23110408","콩코드퀸",11.80,3.90,"정상에이스",0,0,0,0,11139,462
5,"25082306","",4,72.73,5,"드림릿지",7.1,"24071308","24   07   13   08",5,63.64,"도깨비",9.1,16886,9019,"23 11 04  08","1200",9,"8","도깨비","푸르칸",1,16.6,0.6,12.6,11.11,"1","4",10.60,10,0,"23110408","콩코드퀸",12.60,8.60,"정상에이스",0,0,0,0,7867,463
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",7,45.45,"대박스타",7.4,9982,9039,"23 11 04  11","1400",2,"8","대박스타","임다빈",1,29.1,3.6,4.4,88.89,"5","4",10.80,3,0,"23110411","대박스타",4.40,8.80,"순간터치",0,0,0,0,943,464
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",5,60.00,"헤이마마",5.8,3296,9060,"23 11 05  02","1200",4,"10","헤이마마","빅투아르",1,17.5,4.8,9.3,72.73,"6","6",4.90,1,0,"23110502","헤이마마",9.30,4.90,"성실영웅",0,0,0,0,-5764,465
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",6,44.44,"젤로스",4.7,7868,9073,"23 11 05  03","1200",6,"6","젤로스","이용호",1,16.8,4.2,13.8,54.55,"4","6",9.10,3,0,"23110503","알사이먼",13.80,9.10,"스타터",0,0,0,0,-1205,466
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",7,45.45,"피엔에스아이",10.8,6907,9083,"23 11 05  04","1300",5,"9","피엔에스아이","송재철",1,23.3,0.6,3.9,63.64,"6","6",-6.30,1,0,"23110504","피엔에스아이",3.90,-6.30,"비엔토",0,0,0,0,-2176,467
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",10,18.18,"메이드스타",13.8,4072,9087,"23 11 05  04","1300",9,"6","메이드스타","빅투아르",1,24.9,3.0,14.6,27.27,"4","5",4.50,2,0,"23110504","피엔에스아이",14.60,4.50,"비엔토",0,0,0,0,-5015,468
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",6,44.44,"레드태풍",8.0,2076,9097,"23 11 05  05","1400",8,"3","레드태풍","박병윤",1,31.3,0.6,16.2,36.36,"5","5",10.40,1,0,"23110505","레드태풍",16.20,10.40,"마이티탭",0,0,0,0,-7021,469
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",5,63.64,"송암레이서",7.6,6907,9098,"23 11 05  05","1400",9,"1","송암레이서","이상규",1,31.4,0.6,16.8,27.27,"6","5",9.80,2,0,"23110505","레드태풍",16.80,9.80,"마이티탭",0,0,0,0,-2191,470
20,"25082306","",2,90.91,1,"은빛돌풍",0.6,"23082606","23   08   26   06",3,81.82,"성은크라운",4.2,6907,9107,"23 11 05  06","1600",7,"2","성은크라운","빅투아르",1,44.8,2.4,11.9,33.33,"6","5",8.30,3,0,"23110506","원더풀조이",11.90,8.30,"원더풀조이",0,0,0,0,-2200,471
14,"25082306","",4,62.50,1,"은빛돌풍",9.9,"24041308","24   04   13   08",7,25.00,"퍼펙트건맨",19.4,14139,9109,"23 11 05  06","1600",9,"9","퍼펙트건맨","김철호",1,44.9,0.6,12.7,11.11,"6","5",3.20,4,0,"23110506","원더풀조이",12.70,3.20,"원더풀조이",0,0,0,0,5030,472
12,"25082306","",4,72.73,4,"간다고",7.5,"24072101","24   07   21   01",9,27.27,"세명고스트",18.2,17108,9170,"23 11 11  01","1200",6,"9","세명고스트","김효정",1,16.8,0.6,6.4,44.44,"6","6",-4.30,3,0,"23111101","미스파이널",6.40,-4.30,"안양천둥",0,0,0,0,7938,473
16,"25082306","",8,30.00,1,"은빛돌풍",21.3,"24012109","24   01   21   09",4,70.00,"퀸오브베스트",7.8,11655,9213,"23 11 11  06","1200",1,"3","퀸오브베스트","유승완",1,15.1,0.0,0.0,100.0,"3","5",13.50,1,0,"23111106","퀸오브베스트",0.00,13.50,"퀸오브베스트",0,0,0,0,2442,474
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",7,33.33,"지르콘",10.3,7868,9217,"23 11 11  06","1200",5,"5","지르콘","이상규",1,15.9,1.2,4.2,63.64,"4","4",-6.10,2,0,"23111106","퀸오브베스트",4.20,-8.10,"퀸오브베스트",0,0,0,0,-1349,475
5,"25082306","",4,72.73,5,"드림릿지",7.1,"24071308","24   07   13   08",9,27.27,"라온에어포스",20.4,16886,9223,"23 11 11  06","1200",11,"2","라온에어포스","김태희",1,17.7,0.6,16.0,9.09,"6","4",2.70,4,0,"23111106","퀸오브베스트",16.00,0.70,"퀸오브베스트",0,0,0,0,7663,476
11,"25082306","",8,30.00,9,"럭키하눌",9.1,"24070606","24   07   06   06",4,70.00,"그랜드실버",6.1,16687,9225,"23 11 11  07","1700",2,"2","그랜드실버","조인권",1,53.5,4.2,9.0,88.89,"6","4",12.00,2,0,"23111107","데블케이",9.00,10.00,"데블케이",0,0,0,0,7462,477
12,"25082306","",6,50.00,1,"은빛돌풍",11.6,"24062309","24   06   23   09",5,60.00,"시선집중",10.4,16429,9237,"23 11 11  08","1300",5,"2","시선집중","이동진",1,22.3,1.8,3.7,63.64,"4","3",4.90,5,0,"23111108","글로벌선",3.70,1.40,"글로벌선",0,0,0,0,7192,478
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",11,9.09,"캠프세이버",13.2,8342,9243,"23 11 11  08","1300",11,"11","캠프세이버","푸르칸",1,23.5,0.6,10.4,9.09,"6","3",5.90,6,0,"23111108","글로벌선",10.40,2.40,"글로벌선",0,0,0,0,-901,479
6,"25082306","",9,27.27,5,"드림릿지",17.4,"24061508","24   06   15   08",11,9.09,"문학송",26.7,16088,9263,"23 11 11  10","1200",10,"3","문학송","김동수",1,16.9,6.0,22.8,10.00,"O","6",13.50,1,0,"23111110","문학송",22.80,13.50,"어서말을해",0,0,0,0,6825,480
12,"25082306","",4,72.73,4,"간다고",7.5,"24072101","24   07   21   01",5,63.64,"학산대세",11.0,17108,9268,"23 11 12  01","1200",5,"1","학산대세","박을운",1,17.1,0.6,13.2,60.00,"6","6",9.70,1,0,"23111201","학산대세",13.20,9.70,"히어아이엠",0,0,0,0,7840,481
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",7,45.45,"콜리타스",9.7,4072,9284,"23 11 12  03","1300",1,"8","콜리타스","정정희",1,21.9,0.0,0.0,100.0,"6","6",-6.00,1,0,"23111203","콜리타스",0.00,-6.00,"콜리타스",0,0,0,0,-5212,482
24,"25082306","",3,77.78,1,"은빛돌풍",2.2,"23031201","23   03   12   01",5,55.56,"승리의영혼",6.2,2076,9302,"23 11 12  04","1300",8,"8","승리의영혼","조재로",1,23.9,2.4,17.0,36.36,"5","5",13.00,2,0,"23111204","레이디코디",17.00,13.00,"걸작원",0,0,0,0,-7226,483
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",7,40.00,"승리의영혼",7.8,3296,9302,"23 11 12  04","1300",8,"8","승리의영혼","조재로",1,23.9,2.4,17.0,36.36,"6","5",10.60,3,0,"23111204","레이디코디",17.00,10.60,"걸작원",0,0,0,0,-6006,484
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",3,77.78,"대지의여걸",2.9,7868,9308,"23 11 12  05","1400",3,"6","대지의여걸","박현우",1,30.5,0.2,2.1,81.82,"4","5",-0.80,1,0,"23111205","대지의여걸",2.10,-0.80,"우마포이",0,0,0,0,-1440,485
8,"25082306","",7,40.00,5,"드림릿지",8.5,"24041411","24   04   14   11",9,20.00,"선더블루",14.1,14287,9319,"23 11 12  06","1200",3,"11","선더블루","문정균",1,16.1,1.8,3.6,81.82,"4","5",-2.00,2,0,"23111206","선더블루",3.60,-2.00,"라온더맨",0,0,0,0,4968,486
14,"25082306","",5,63.64,9,"럭키하눌",8.8,"23090203","23   09   02   03",9,27.27,"마이티숀",14.3,7092,9331,"23 11 12  07","1200",4,"2","마이티숀","김동수",1,15.8,0.6,3.5,72.73,"3","4",-2.00,1,0,"23111207","마이티숀",3.50,-4.00,"기분좋은말",0,0,0,0,-2239,487
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",8,36.36,"강한퀸",11.6,8342,9333,"23 11 12  07","1200",6,"7","강한퀸","이용호",1,16.2,2.4,5.6,54.55,"6","4",2.70,2,0,"23111207","마이티숀",5.60,0.70,"기분좋은말",0,0,0,0,-991,488
15,"25082306","",5,63.64,9,"럭키하눌",7.8,"23070802","23   07   08   02",7,45.45,"나노마신",10.3,5531,9340,"23 11 12  08","1400",2,"2","나노마신","조인권",1,27.5,1.2,2.5,90.91,"5","4",0.00,1,0,"23111208","나노마신",2.50,-2.00,"강풍마",0,0,0,0,-3809,489
14,"25082306","",5,63.64,9,"럭키하눌",8.8,"23090203","23   09   02   03",7,45.45,"나노마신",11.7,7092,9340,"23 11 12  08","1400",2,"2","나노마신","조인권",1,27.5,1.2,2.5,90.91,"3","4",-0.40,2,0,"23111208","나노마신",2.50,-2.40,"강풍마",0,0,0,0,-2248,490
15,"25082306","",5,55.56,1,"은빛돌풍",8.7,"24031607","24   03   16   07",4,66.67,"나노마신",4.9,13216,9340,"23 11 12  08","1400",2,"2","나노마신","조인권",1,27.5,1.2,2.5,90.91,"O","4",6.30,4,0,"23111208","나노마신",2.50,4.30,"강풍마",0,0,0,0,3876,491
2,"25082306","",6,50.00,5,"드림릿지",9.9,"24110308","24   11   03   08",5,60.00,"월드베리언스",8.9,20156,9344,"23 11 12  08","1400",6,"5","월드베리언스","송재철",1,29.6,4.2,14.3,54.55,"6","4",15.30,6,0,"23111208","나노마신",14.30,13.30,"강풍마",0,0,0,0,10812,492
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",8,36.36,"돌격앞으로",11.2,9982,9345,"23 11 12  08","1400",7,"8","돌격앞으로","김효정",1,30.1,3.0,17.6,45.45,"5","4",20.20,8,0,"23111208","나노마신",17.60,18.20,"강풍마",0,0,0,0,637,493
6,"25082306","",9,27.27,5,"드림릿지",17.4,"24061508","24   06   15   08",8,36.36,"돌격앞으로",16.5,16088,9345,"23 11 12  08","1400",7,"8","돌격앞으로","김효정",1,30.1,3.0,17.6,45.45,"O","4",18.50,9,0,"23111208","나노마신",17.60,16.50,"강풍마",0,0,0,0,6743,494
17,"25082306","",10,18.18,1,"은빛돌풍",13.8,"23120211","23   12   02   11",11,9.09,"뉴질랜드삭스",17.9,9982,9348,"23 11 12  08","1400",10,"4","뉴질랜드삭스","오수철",1,31.8,3.0,28.3,18.18,"5","4",24.20,10,0,"23111208","나노마신",28.30,22.20,"강풍마",0,0,0,0,634,495
14,"25082306","",4,62.50,1,"은빛돌풍",9.9,"24041308","24   04   13   08",6,37.50,"우청륭",18.5,14139,9356,"23 11 12  09","1700",7,"8","우청륭","오수철",1,54.1,4.8,15.5,45.45,"6","3",6.90,4,0,"23111209","선더호스",15.50,3.40,"록임팩트",0,0,0,0,4783,496
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",6,54.55,"아르고공주",9.6,8342,9358,"23 11 12  09","1700",9,"5","아르고공주","조인권",1,54.2,0.2,15.3,27.27,"1","3",14.40,5,0,"23111209","선더호스",15.30,10.90,"록임팩트",0,0,0,0,-1016,497
4,"25082306","",6,58.33,8,"소울비트",12.0,"24022504","24   02   25   04",5,66.67,"불타는심장",10.9,12597,9415,"23 11 18  04","1200",2,"8","불타는심장","장추열",1,14.2,3.0,1.9,90.91,"4","5",3.00,2,99,"23111804","에클레어퓨리",1.90,3.00,"에클레어퓨리",0,0,0,0,3182,498
3,"25082306","",7,40.00,5,"드림릿지",18.0,"24092908","24   09   29   08",5,60.00,"달콩",6.6,19012,9417,"23 11 18  04","1200",4,"5","달콩","조한별",1,15.1,2.4,8.1,72.73,"6","5",19.50,5,99,"23111804","에클레어퓨리",8.10,19.50,"에클레어퓨리",0,0,0,0,9595,499
3,"25082306","",4,62.50,8,"소울비트",6.4,"24031703","24   03   17   03",5,50.00,"드림릿지",10.8,13288,9418,"23 11 18  04","1200",5,"2","드림릿지","서승운",1,15.6,3.0,11.9,63.64,"5","5",7.50,6,99,"23111804","에클레어퓨리",11.90,7.50,"에클레어퓨리",0,0,0,0,3870,500
14,"25082306","",5,63.64,9,"럭키하눌",8.8,"23090203","23   09   02   03",8,36.36,"히어로레전드",13.7,7092,9422,"23 11 18  04","1200",9,"3","히어로레전드","빅투아르",1,16.0,1.8,14.2,27.27,"3","4",9.30,16,99,"23111804","에클레어퓨리",14.20,7.30,"에클레어퓨리",0,0,0,0,-2330,501
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",6,44.44,"젤로스",4.7,7868,9430,"23 11 18  05","1700",6,"6","젤로스","오수철",1,53.0,4.2,8.9,50.00,"4","3",4.20,2,0,"23111805","쌍옥루",8.90,0.70,"한강스카이",0,0,0,0,-1562,502
7,"25082306","",1,100.0,5,"드림릿지",0.0,"24051109","24   05   11   09",2,88.89,"엔딩파이어",0.5,15035,9447,"23 11 18  07","1300",2,"11","엔딩파이어","안토니오",1,20.5,0.6,0.5,90.91,"4","4",0.00,1,0,"23111807","엔딩파이어",0.50,-2.00,"글로벌매직",0,0,0,0,5588,503
15,"25082306","",5,63.64,9,"럭키하눌",7.8,"23070802","23   07   08   02",8,36.36,"굿해피",13.0,5531,9449,"23 11 18  07","1300",4,"9","굿해피","푸르칸",1,20.9,1.8,2.1,72.73,"5","1",-3.10,2,0,"23111807","엔딩파이어",2.10,-10.1,"글로벌매직",0,0,0,0,-3918,504
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",9,27.27,"굿해피",12.2,8342,9449,"23 11 18  07","1300",4,"9","굿해피","푸르칸",1,20.9,1.8,2.1,72.73,"6","1",-1.40,3,0,"23111807","엔딩파이어",2.10,-8.40,"글로벌매직",0,0,0,0,-1107,505
11,"25082306","",8,30.00,9,"럭키하눌",9.1,"24070606","24   07   06   06",7,40.00,"마이티큐",8.2,16687,9454,"23 11 18  07","1300",9,"1","마이티큐","김효정",1,22.6,4.8,13.6,27.27,"6","1",14.50,5,0,"23111807","엔딩파이어",13.60,7.50,"글로벌매직",0,0,0,0,7233,506
15,"25082306","",5,55.56,1,"은빛돌풍",8.7,"24031607","24   03   16   07",8,22.22,"금성세계",14.7,13216,9465,"23 11 18  08","1300",9,"2","금성세계","김아현",1,22.6,3.6,11.2,27.27,"O","6",5.20,4,0,"23111808","텐배거",11.20,5.20,"파노라마킹",0,0,0,0,3751,507
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",4,72.73,"티즈인디",4.6,5163,9474,"23 11 18  09","1400",7,"6","티즈인디","송재철",1,28.8,0.6,6.5,45.45,"O","6",4.70,3,0,"23111809","럭키바운스",6.50,4.70,"찬란한날",0,0,0,0,-4311,508
16,"25082306","",8,30.00,1,"은빛돌풍",21.3,"24012109","24   01   21   09",5,60.00,"바이킹하트",9.9,11655,9475,"23 11 18  09","1400",8,"2","바이킹하트","조상범",1,28.9,0.6,7.9,36.36,"2","6",19.30,4,0,"23111809","럭키바운스",7.90,19.30,"찬란한날",0,0,0,0,2180,509
23,"25082306","",2,90.00,1,"은빛돌풍",1.4,"23042202","23   04   22   02",8,30.00,"그래티튜드",9.0,3296,9519,"23 11 19  02","1200",8,"8","그래티튜드","조상범",1,18.6,1.8,15.0,36.36,"6","5",7.40,2,0,"23111902","플라잉럭키",15.00,7.40,"마이티캡",0,0,0,0,-6223,510
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",4,72.73,"검의전설",6.0,4072,9524,"23 11 19  03","1200",2,"10","검의전설","이동하",1,15.9,1.2,1.5,90.91,"6","5",-0.80,2,0,"23111903","트리스탄왕자",1.50,-0.80,"트리스탄왕자",0,0,0,0,-5452,511
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",5,63.64,"비트레이서",6.6,4072,9539,"23 11 19  04","1400",6,"8","비트레이서","김아현",1,30.8,0.6,16.0,54.55,"6","4",13.10,3,0,"23111904","미래타워",16.00,11.10,"미래타워",0,0,0,0,-5467,512
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",6,54.55,"마에스트로",5.6,5163,9552,"23 11 19  05","1400",8,"10","마에스트로","김태훈",1,29.9,0.6,9.0,36.36,"O","4",6.20,1,0,"23111905","마에스트로",9.00,4.20,"메가드래곤",0,0,0,0,-4389,513
21,"25082306","",3,81.82,1,"은빛돌풍",2.8,"23062405","23   06   24   05",5,63.64,"럭셔리킹",4.8,5163,9560,"23 11 19  06","1300",5,"6","럭셔리킹","이현종",1,22.4,1.8,5.3,63.64,"O","3",3.30,4,0,"23111906","제축이호",5.30,-0.20,"그레이스케이",0,0,0,0,-4397,514
19,"25082306","",1,100.0,1,"은빛돌풍",0.0,"23092405","23   09   24   05",4,66.67,"아치메모리",3.5,7868,9562,"23 11 19  06","1300",7,"3","아치메모리","김효정",1,22.7,0.6,6.0,45.45,"4","3",2.50,5,0,"23111906","제축이호",6.00,-1.00,"그레이스케이",0,0,0,0,-1694,515
13,"25082306","",7,45.45,9,"럭키하눌",8.7,"23101409","23   10   14   09",5,63.64,"쏘아라투투",8.4,8342,9571,"23 11 19  07","1200",5,"3","쏘아라투투","박태종",1,14.8,0.6,5.9,60.00,"1","2",6.20,3,0,"23111907","우주의봄",5.90,1.20,"바람의향기",0,0,0,0,-1229,516
22,"25082306","",2,90.91,1,"은빛돌풍",3.7,"23052003","23   05   20   03",3,81.82,"메니포켓",4.8,4072,9575,"23 11 19  07","1200",9,"2","메니포켓","이동하",1,16.0,3.6,13.3,20.00,"6","2",12.20,9,0,"23111907","우주의봄",13.30,7.20,"바람의향기",0,0,0,0,-5503,517
16,"25082306","",8,30.00,1,"은빛돌풍",21.3,"24012109","24   01   21   09",6,50.00,"왈가닥",12.2,11655,9596,"23 11 19  09","1600",4,"1","왈가닥","문세영",1,42.2,4.2,8.3,70.00,"2","6",17.40,1,0,"23111909","왈가닥",8.30,17.40,"폴인러브",0,0,0,0,2059,518
15,"25082306","",5,63.64,9,"럭키하눌",7.8,"23070802","23   07   08   02",10,18.18,"슈퍼군황",16.8,5531,9602,"23 11 19  09","1600",10,"4","슈퍼군황","김태희",1,45.2,7.2,23.4,10.00,"5","6",14.40,2,0,"23111909","왈가닥",23.40,14.40,"폴인러브",0,0,0,0,-4071,519
