"HNO_FR","REFER1","HA22_G","RECCO","HA_22ND","POWER","POWER_ADJ","RANO_FR","N_G_IN_ROUND.x","MEDIAN_G1.x","MAD_G1.x","P80_G1.x","R_Z1","R_GATE1_Z","R_GATE1_P","R_SKIP_G_LE2","R_DEL_STEP1_ROW","X_R","X_R2","N_G_IN_ROUND.y","MEDIAN_G1.y","MAD_G1.y","Z1","P80_G1.y","GATE1_Z","GATE1_P","DEL_STEP1","N_ROUND","MEDIAN_AA2","MAD_AA2","Z2","P80_AA2","GATE2_Z","GATE2_P","DEL_STEP2","SKIP_G_LE2","SKIP_N_ROUND_LT3","POOR_LOCAL","X_C","MEDIAN_C","MAD_C","Z_C","P80_C","HR_GATE_Z","HR_GATE_P","N_ROUND_HR","HR_DEL"
6,4,3,"10212","HAPPY PARK (J311)",11.15,8.5147,"25092104",5,4.97,0.5,6.96,12.36,1,1,0,1,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,4,3,"10680","YOUNG BRILLIANT (H135)",15.19,12.4827,"25092104",5,4.97,0.5,6.96,20.44,1,1,0,1,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,4,3,"10916","VIEW OF THE WORLD (J348)",6.62,3.8306,"25092104",5,4.97,0.5,6.96,3.3,1,0,0,1,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,4,3,"11815","VIEW OF THE WORLD (J348)",6.32,3.5306,"25092104",5,4.97,0.5,6.96,2.7,1,0,0,1,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,4,3,"13321","SUPER EXPRESS (K245)",10.75,8.0496,"25092104",5,4.97,0.5,6.96,11.56,1,1,0,1,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,4,3,"13641","SOUTH STAR (K153)",8.47,5.8457,"25092104",5,4.97,0.5,6.96,7,1,1,0,1,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,4,3,"15634","FUN TOGETHER (H041)",4.84,2.1027,"25092104",5,4.97,0.5,6.96,-0.26,0,0,0,0,8.47,8.47,5,4.97,0.5,7.05,6.96,1,1,1,21,3.84,2.9,1.6,4.83,0,1,1,0,0,1,2.94,0.72,1.32,1.68,2.94,0,0,21,0
6,5,3,"10108","YOUTH POWER (H358)",5.13,2.5174,"25092104",5,-0.38,1,0.3,5.51,1,1,0,1,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"10211","HAPPY PARK (J311)",1.04,-1.5953,"25092104",5,-0.38,1,0.3,1.42,0,1,0,1,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"10213","HAPPY PARK (J311)",0.85,-1.7853,"25092104",5,-0.38,1,0.3,1.23,0,1,0,1,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"11536","CHARITY GAIN (H431)",5.58,2.8355,"25092104",5,-0.38,1,0.3,5.96,1,1,0,1,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"12406","KA YING WARRIOR (H028)",-1.67,-4.4239,"25092104",5,-0.38,1,0.3,-1.29,0,0,0,0,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"13314","SUPER EXPRESS (K245)",-0.87,-3.5704,"25092104",5,-0.38,1,0.3,-0.49,0,0,0,0,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"13340","SKY DEEP (K041)",7.35,4.6517,"25092104",5,-0.38,1,0.3,7.73,1,1,0,1,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"13383","MASTER TRILLION (J442)",5.72,2.9827,"25092104",5,-0.38,1,0.3,6.1,1,1,0,1,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"13635","SOUTH STAR (K153)",0.19,-2.4343,"25092104",5,-0.38,1,0.3,0.57,0,0,0,0,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"13642","SOUTH STAR (K153)",-1.83,-4.4543,"25092104",5,-0.38,1,0.3,-1.45,0,0,0,0,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"15635","FUN TOGETHER (H041)",-5.46,-8.1973,"25092104",5,-0.38,1,0.3,-5.08,0,0,0,0,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,5,3,"15912","ENDUED (K033)",-5.44,-8.315,"25092104",5,-0.38,1,0.3,-5.06,0,0,0,0,0.52,0.52,5,-0.38,1,0.9,0.3,0,1,1,21,3.84,2.9,-1.15,4.83,0,0,0,0,0,1,-3.35,0.72,1.32,-3.07,2.94,0,0,21,0
6,6,3,"11527","CHARITY GAIN (H431)",4.52,1.7755,"25092104",5,3.11,1.45,4.23,0.972413793103448,0,1,0,1,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"11842","GOOD GOOD (J224)",1.24,-1.6129,"25092104",5,3.11,1.45,4.23,-1.28965517241379,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"11855","GOOD GOOD (J224)",2.95,0.0971,"25092104",5,3.11,1.45,4.23,-0.110344827586207,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"11859","GOOD GOOD (J224)",1.4,-1.4529,"25092104",5,3.11,1.45,4.23,-1.17931034482759,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"11866","GOOD GOOD (J224)",10.14,7.2871,"25092104",5,3.11,1.45,4.23,4.84827586206897,1,1,0,1,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"11873","GOOD GOOD (J224)",8.19,5.3371,"25092104",5,3.11,1.45,4.23,3.50344827586207,1,1,0,1,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"12345","PRECISION GOAL (H016)",8.49,5.9242,"25092104",5,3.11,1.45,4.23,3.71034482758621,1,1,0,1,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"14332","YOUTH POWER (H358)",1.67,-0.9426,"25092104",5,3.11,1.45,4.23,-0.993103448275862,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"14340","YOUTH POWER (H358)",1.46,-1.1526,"25092104",5,3.11,1.45,4.23,-1.13793103448276,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"14341","YOUTH POWER (H358)",3.69,1.0774,"25092104",5,3.11,1.45,4.23,0.4,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"14564","PERFECT PAIRING (J331)",3.35,0.5917,"25092104",5,3.11,1.45,4.23,0.165517241379311,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"15910","ENDUED (K033)",1.8,-1.075,"25092104",5,3.11,1.45,4.23,-0.903448275862069,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"7461","FOREVER GLORIOUS (G229)",3.26,0.4763,"25092104",5,3.11,1.45,4.23,0.103448275862069,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"7569","TURIN STARSPANGLED (J209)",2.3,-0.3934,"25092104",5,3.11,1.45,4.23,-0.558620689655172,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"8406","YOUTH POWER (H358)",-0.31,-2.9226,"25092104",5,3.11,1.45,4.23,-2.35862068965517,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"8785","CHARITY GAIN (H431)",2.71,-0.0345,"25092104",5,3.11,1.45,4.23,-0.275862068965517,0,0,0,0,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,6,3,"8786","CHARITY GAIN (H431)",5.93,3.1855,"25092104",5,3.11,1.45,4.23,1.9448275862069,0,1,0,1,2.95,2.95,5,3.11,1.45,-0.11,4.23,0,0,0,21,3.84,2.9,-0.31,4.83,0,0,0,0,0,0,1.05,0.72,1.32,0.25,2.94,0,0,21,0
6,7,3,"11869","GOOD GOOD (J224)",10.54,7.6871,"25092104",5,8.55,2.14,9.73,0.929906542056074,0,1,0,1,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,7,3,"13540","FASHION LEGEND (J080)",9.23,6.475,"25092104",5,8.55,2.14,9.73,0.317757009345794,0,0,0,0,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,7,3,"14556","PERFECT PAIRING (J331)",2.23,-0.5283,"25092104",5,8.55,2.14,9.73,-2.95327102803738,0,0,0,0,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,7,3,"15830","GOLD TACK (H106)",11.53,8.7974,"25092104",5,8.55,2.14,9.73,1.39252336448598,0,1,0,1,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,7,3,"7454","FOREVER GLORIOUS (G229)",4.96,2.1763,"25092104",5,8.55,2.14,9.73,-1.67757009345794,0,0,0,0,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,7,3,"7464","FOREVER GLORIOUS (G229)",7.1,4.3163,"25092104",5,8.55,2.14,9.73,-0.677570093457944,0,0,0,0,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,7,3,"8778","CHARITY GAIN (H431)",6.18,3.4355,"25092104",5,8.55,2.14,9.73,-1.10747663551402,0,0,0,0,7.1,7.1,5,8.55,2.14,-0.68,9.73,0,0,0,21,3.84,2.9,1.12,4.83,0,1,1,0,0,1,4.98,0.72,1.32,3.22,2.94,1,1,21,1
6,8,3,"12422","MAGNIFICENT NINE (H433)",0.8,-1.8655,"25092104",5,1.37,0.46,1.77,-1.23913043478261,0,0,0,0,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"13337","SKY DEEP (K041)",2.89,0.1917,"25092104",5,1.37,0.46,1.77,3.30434782608696,1,1,0,1,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"13520","FASHION LEGEND (J080)",3.16,0.405,"25092104",5,1.37,0.46,1.77,3.89130434782609,1,1,0,1,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"13638","SOUTH STAR (K153)",-0.25,-2.8743,"25092104",5,1.37,0.46,1.77,-3.52173913043478,0,0,0,0,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"14506","KA YING SUPERB (J091)",-0.93,-3.495,"25092104",5,1.37,0.46,1.77,-5,0,0,0,0,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"14510","KA YING SUPERB (J091)",-0.99,-3.555,"25092104",5,1.37,0.46,1.77,-5.1304347826087,0,0,0,0,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"15216","NEW FOREST (K094)",4.64,1.8157,"25092104",5,1.37,0.46,1.77,7.10869565217391,1,1,0,1,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"6172","YOUNG BRILLIANT (H135)",2.84,0.1327,"25092104",5,1.37,0.46,1.77,3.19565217391304,1,1,0,1,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"7899","VIEW OF THE WORLD (J348)",-0.12,-2.9094,"25092104",5,1.37,0.46,1.77,-3.23913043478261,0,0,0,0,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"9240","EXCEL WONGCHOY (J194)",1.37,-1.4746,"25092104",5,1.37,0.46,1.77,0,0,0,0,0,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,8,3,"9252","EXCEL WONGCHOY (J194)",2.5,-0.3446,"25092104",5,1.37,0.46,1.77,2.45652173913043,0,1,0,1,1.37,1.37,5,1.37,0.46,0,1.77,0,0,0,21,3.84,2.9,-0.85,4.83,0,0,0,0,0,0,-1.7,0.72,1.32,-1.83,2.94,0,0,21,0
6,9,3,"13384","MASTER TRILLION (J442)",10.93,8.1927,"25092104",5,1.7,0.88,2.32,10.4886363636364,1,1,0,1,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,9,3,"13388","LADY'S CHOICE (H155)",0.57,-1.9972,"25092104",5,1.7,0.88,2.32,-1.28409090909091,0,0,0,0,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,9,3,"14347","YOUTH POWER (H358)",8.64,6.0274,"25092104",5,1.7,0.88,2.32,7.88636363636364,1,1,0,1,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,9,3,"5980","COMET SPLENDIDO (G071)",2.42,-0.116,"25092104",5,1.7,0.88,2.32,0.818181818181818,0,1,0,1,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,9,3,"6074","CAPTAIN WIN (E466)",-0.93,-3.516,"25092104",5,1.7,0.88,2.32,-2.98863636363636,0,0,0,0,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,9,3,"9441","SUPER LOVE DRAGON (J038)",-0.68,-3.3585,"25092104",5,1.7,0.88,2.32,-2.70454545454545,0,0,0,0,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,9,3,"9871","BEAUTY DESTINY (H281)",6.64,4.0952,"25092104",5,1.7,0.88,2.32,5.61363636363636,1,1,0,1,2.42,2.42,5,1.7,0.88,0.82,2.32,0,1,1,21,3.84,2.9,-0.49,4.83,0,0,0,0,0,1,-1.08,0.72,1.32,-1.36,2.94,0,0,21,0
6,10,3,"11778","STAR MAC (J053)",0.62,-2.0763,"25092104",5,2.8,1.05,3,-2.07619047619048,0,0,0,0,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,10,3,"11806","STAR MAC (J053)",4.87,2.1737,"25092104",5,2.8,1.05,3,1.97142857142857,0,1,0,1,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,10,3,"6076","CAPTAIN WIN (E466)",2.48,-0.106,"25092104",5,2.8,1.05,3,-0.304761904761905,0,0,0,0,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,10,3,"7382","SUNLIGHT POWER (H244)",1.82,-1.0479,"25092104",5,2.8,1.05,3,-0.933333333333333,0,0,0,0,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,10,3,"7390","SUNLIGHT POWER (H244)",4.23,1.3621,"25092104",5,2.8,1.05,3,1.36190476190476,0,1,0,1,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,10,3,"7562","TURIN STARSPANGLED (J209)",-1.27,-3.9634,"25092104",5,2.8,1.05,3,-3.87619047619048,0,0,0,0,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,10,3,"7572","TURIN STARSPANGLED (J209)",1.89,-0.8034,"25092104",5,2.8,1.05,3,-0.866666666666667,0,0,0,0,1.89,1.89,5,2.8,1.05,-0.87,3,0,0,0,21,3.84,2.9,-0.67,4.83,0,0,0,0,0,0,0.25,0.72,1.32,-0.35,2.94,0,0,21,0
6,11,3,"11802","STAR MAC (J053)",8.81,6.1137,"25092104",5,6.48,0.96,7.39,2.42708333333333,0,1,0,1,4.83,4.83,5,6.48,0.96,-1.73,7.39,0,0,0,21,3.84,2.9,0.34,4.83,0,0,0,0,0,0,4.33,0.72,1.32,2.73,2.94,1,1,21,1
6,11,3,"7380","SUNLIGHT POWER (H244)",4.83,1.9621,"25092104",5,6.48,0.96,7.39,-1.71875,0,0,0,0,4.83,4.83,5,6.48,0.96,-1.73,7.39,0,0,0,21,3.84,2.9,0.34,4.83,0,0,0,0,0,0,4.33,0.72,1.32,2.73,2.94,1,1,21,1
6,11,3,"7578","TURIN STARSPANGLED (J209)",4.65,1.9566,"25092104",5,6.48,0.96,7.39,-1.90625,0,0,0,0,4.83,4.83,5,6.48,0.96,-1.73,7.39,0,0,0,21,3.84,2.9,0.34,4.83,0,0,0,0,0,0,4.33,0.72,1.32,2.73,2.94,1,1,21,1
6,12,3,"11791","STAR MAC (J053)",4.1,1.4037,"25092104",5,4.06,1.62,5.31,0.0246913580246914,0,0,0,0,4.06,4.06,5,4.06,1.62,0,5.31,0,0,0,21,3.84,2.9,0.07,4.83,0,0,0,0,0,0,0.7,0.72,1.32,-0.01,2.94,0,0,21,0
6,12,3,"13505","FASHION LEGEND (J080)",-2.37,-5.125,"25092104",5,4.06,1.62,5.31,-3.96913580246914,0,0,0,0,4.06,4.06,5,4.06,1.62,0,5.31,0,0,0,21,3.84,2.9,0.07,4.83,0,0,0,0,0,0,0.7,0.72,1.32,-0.01,2.94,0,0,21,0
6,12,3,"16460","SHARPEN BRIGHT (H276)",4.06,1.465,"25092104",5,4.06,1.62,5.31,0,0,0,0,0,4.06,4.06,5,4.06,1.62,0,5.31,0,0,0,21,3.84,2.9,0.07,4.83,0,0,0,0,0,0,0.7,0.72,1.32,-0.01,2.94,0,0,21,0
6,13,3,"7561","TURIN STARSPANGLED (J209)",-1.49,-4.1834,"25092104",5,3.23,2.56,5.57,-1.84375,0,0,0,0,-1.49,-1.49,5,3.23,2.56,-1.84,5.57,0,0,0,21,3.84,2.9,-1.84,4.83,0,0,0,0,0,0,0.31,0.72,1.32,-0.31,2.94,0,0,21,0
6,13,3,"7573","TURIN STARSPANGLED (J209)",3.29,0.5966,"25092104",5,3.23,2.56,5.57,0.0234375,0,0,0,0,-1.49,-1.49,5,3.23,2.56,-1.84,5.57,0,0,0,21,3.84,2.9,-1.84,4.83,0,0,0,0,0,0,0.31,0.72,1.32,-0.31,2.94,0,0,21,0
6,13,3,"7575","TURIN STARSPANGLED (J209)",-1.86,-4.5534,"25092104",5,3.23,2.56,5.57,-1.98828125,0,0,0,0,-1.49,-1.49,5,3.23,2.56,-1.84,5.57,0,0,0,21,3.84,2.9,-1.84,4.83,0,0,0,0,0,0,0.31,0.72,1.32,-0.31,2.94,0,0,21,0
6,14,3,"16445","TURIN STARSPANGLED (J209)",4.83,2.1366,"25092104",5,3.16,0.61,5.02,2.73770491803279,1,0,0,1,4.83,4.83,5,3.16,0.61,2.75,5.02,1,0,1,21,3.84,2.9,0.34,4.83,0,0,0,0,0,1,1.24,0.72,1.32,0.39,2.94,0,0,21,0
6,15,3,"2489","SUNLIGHT POWER (H244)",-0.44,-3.3079,"25092104",5,3.6,2.43,5.32,-1.66255144032922,0,0,0,0,3.6,3.6,5,3.6,2.43,0,5.32,0,0,0,21,3.84,2.9,-0.08,4.83,0,0,0,0,0,0,0.55,0.72,1.32,-0.13,2.94,0,0,21,0
6,15,3,"3725","LOYAL BO BO (J011)",-0.38,-3.278,"25092104",5,3.6,2.43,5.32,-1.63786008230453,0,0,0,0,3.6,3.6,5,3.6,2.43,0,5.32,0,0,0,21,3.84,2.9,-0.08,4.83,0,0,0,0,0,0,0.55,0.72,1.32,-0.13,2.94,0,0,21,0
6,15,3,"7400","SUNLIGHT POWER (H244)",5.78,2.9121,"25092104",5,3.6,2.43,5.32,0.897119341563786,0,1,0,1,3.6,3.6,5,3.6,2.43,0,5.32,0,0,0,21,3.84,2.9,-0.08,4.83,0,0,0,0,0,0,0.55,0.72,1.32,-0.13,2.94,0,0,21,0
6,15,3,"7564","TURIN STARSPANGLED (J209)",3.82,1.1266,"25092104",5,3.6,2.43,5.32,0.0905349794238682,0,0,0,0,3.6,3.6,5,3.6,2.43,0,5.32,0,0,0,21,3.84,2.9,-0.08,4.83,0,0,0,0,0,0,0.55,0.72,1.32,-0.13,2.94,0,0,21,0
6,15,3,"7571","TURIN STARSPANGLED (J209)",4.44,1.7466,"25092104",5,3.6,2.43,5.32,0.345679012345679,0,0,0,0,3.6,3.6,5,3.6,2.43,0,5.32,0,0,0,21,3.84,2.9,-0.08,4.83,0,0,0,0,0,0,0.55,0.72,1.32,-0.13,2.94,0,0,21,0
6,15,3,"8777","CHARITY GAIN (H431)",3.39,0.6455,"25092104",5,3.6,2.43,5.32,-0.0864197530864197,0,0,0,0,3.6,3.6,5,3.6,2.43,0,5.32,0,0,0,21,3.84,2.9,-0.08,4.83,0,0,0,0,0,0,0.55,0.72,1.32,-0.13,2.94,0,0,21,0
6,16,3,"2168","STORM RIDER (J027)",-3.17,-5.7197,"25092104",5,0.35,0.76,1.06,-4.63157894736842,0,0,0,0,-0.1,-0.1,5,0.35,0.76,-0.6,1.06,0,0,0,21,3.84,2.9,-1.36,4.83,0,0,0,0,0,0,-1.88,0.72,1.32,-1.96,2.94,0,0,21,0
